3,1492948447,201.60,937.90,7.79,6.37,0.00,0.00,0.00,1.00,25.06,0.00,0.00,0.00
3,1492948575,201.12,936.60,7.65,6.95,0.00,0.00,0.00,1.00,25.37,0.00,0.00,0.00
3,1492948703,201.12,940.60,7.62,7.63,0.00,0.00,0.00,1.00,25.25,0.00,0.00,0.00
3,1492948837,202.23,947.70,7.62,7.36,0.00,0.00,0.00,1.00,25.31,0.00,0.00,0.00
3,1492948968,201.12,942.30,7.56,6.95,0.00,0.00,0.00,1.00,25.31,0.00,0.00,0.00
3,1492949097,202.23,940.70,7.66,5.65,0.00,0.00,0.00,1.00,25.12,0.00,0.00,0.00
3,1492949229,201.12,948.60,7.63,6.06,0.00,0.00,0.00,1.00,25.31,0.00,0.00,0.00
3,1492949359,202.23,948.60,7.56,5.70,0.00,0.00,0.00,1.00,25.19,0.00,0.00,0.00
3,1492949485,201.60,944.80,7.64,5.57,0.00,36,0.00,0.00,1.00,25.00,0.00,0.00,0.00
3,1492949616,202.23,943.40,7.71,4.07,0.00,0.00,0.00,1.00,25.12,0.00,0.00,0.00
3,1492949803,188.62,940.30,7.37,4.51,0.00,0.00,0.00,1.00,85.00,0.00,0.00,0.00
3,1492949945,189.26,945.70,7.63,3.93,0.00,0.00,0.00,1.00,85.00,0.00,0.00,0.00
3,1492950086,188.62,948.80,7.57,5.76,0.00,0.00,0.00,1.00,85.00,0.00,0.00,0.00
3,1492950223,187.52,948.60,7.42,6.99,0.00,0.00,0.00,1.00,85.00,0.00,0.00,0.00
3,1492950367,186.89,948.50,7.56,6.29,0.00,0.00,0.00,1.00,85.00,0.00,0.00,0.00
3,1492950505,187.99,948.70,7.52,6.74,0.00,0.00,0.00,1.00,85.00,0.00,0.00,0.00
3,1492950652,189.10,948.80,7.56,5.41,0.00,0.00,0.00,1.00,85.00,0.00,0.00,0.00
3,1492950798,186.25,948.70,7.52,6.95,0.00,0.00,0.00,1.00,85.00,0.00,0.00,0.00
3,1492950974,190.52,948.90,7.22,7.29,0.00,0.00,0.00,1.00,85.00,0.00,0.00,0.00
3,1492951112,188.15,948.70,7.59,6.95,0.00,0.00,0.00,1.00,85.00,0.00,0.00,0.00
3,1492951292,188.62,949.20,7.51,8.74,0.00,0.00,0.00,1.00,85.00,0.00,0.00,0.00
3,1492951440,187.52,949.60,7.55,9.11,0.00,0.00,0.00,1.00,85.00,0.00,0.00,0.00
3,1492951575,190.52,950.30,7.57,9.44,0.00,0.00,0.00,1.00,85.00,0.00,0.00,0.00
3,1492951724,191.63,950.00,7.62,9.44,0.00,0.00,0.00,1.00,85.00,0.00,0.00,0.00
3,1492951866,190.37,950.20,7.73,9.47,0.00,0.00,0.00,1.00,85.00,0.00,0.00,0.00
3,1492952009,190.37,949.80,7.61,9.52,0.00,0.00,0.00,1.00,85.00,0.00,0.00,0.00
3,1492952150,190.52,949.70,7.83,9.38,0.00,0.00,0.00,1.00,85.00,0.00,0.00,0.00
3,1492952292,189.89,950.00,7.60,9.43,0.00,0.00,0.00,1.00,85.00,0.00,0.00,0.00
3,1492952433,190.52,950.20,7.69,9.48,0.00,0.00,0.00,1.00,85.00,0.00,0.00,0.00
3,1492952574,188.62,949.90,7.82,9.65,0.00,0.00,0.00,1.00,85.00,0.00,0.00,0.00
